juror,total_votes,votes_cast,votes_missed,vote_0,vote_1,vote_2,participation_rate
0xec1428f3D76E73d570618541B17543058093E64D,2,2,0,0,0,0,1.0
0xedE05C47c0428037eccDC76aD28E2C2dE4862094,1,1,0,0,0,0,1.0
0xf0Dc1CCe4d9eA672c14c8ec0586f8262CE50403d,1,1,0,0,0,0,1.0
0xf20CCBCf99e77b0b795d84792a3a080eC9CF0a59,1,0,1,0,0,0,0.0
0xf23FdA58C7B927AbaE31a3c83809424F748C5B88,2,1,1,0,0,0,0.5
0xf313e4f2f79081B7Dd5e702ca64e86aae3253322,7,5,2,0,0,0,0.7142857142857143
0xf35Bf057bcd469ed2E80b54eD2ecddC385E7e630,33,32,1,0,0,0,0.9696969696969697
0xf3860788D1597cecF938424bAABe976FaC87dC26,1,1,0,0,0,0,1.0
0xf398ac61610105b9BBe4A14b013C9043D825D837,1,0,1,0,0,0,0.0
0xf3ad7d08240b09d0ee8aC0811FBeE835Ce2788e1,31,21,10,0,0,0,0.6774193548387096
0xf46844C2406B446c2d12E735c698d6a93DE60516,1,0,1,0,0,0,0.0
0xf5676420CCd2B51D51256ADa8A0141964863F617,1,0,1,0,0,0,0.0
0xf83f70E148bC6ff29bb627f97EB691F30268c7e3,40,40,0,0,0,0,1.0
0xf86B7AFeF4190c6bB8E58EF31a0B21299A791a88,4,4,0,0,0,0,1.0
0xf8D3ECc4CF58067A76Af3Bb7FAc618E2647D974e,1,0,1,0,0,0,0.0
0xf936B0f5B5A9aF020801A6ee021fF0cF72028d38,127,120,7,0,0,0,0.9448818897637795
0xfA9E221a7aF006531a816E98792a3E4B22A01461,21,18,3,0,0,0,0.8571428571428571
0xfB63808C6B6FEbc4f341073211127Aa383E175cd,4,4,0,0,0,0,1.0
0xfC898B18a70cE49579f8D79a32e29928C15b4Bc8,38,33,5,0,0,0,0.868421052631579
0xfD6D004e713e809292007C4F70dAF12894a2b394,1,1,0,0,0,0,1.0
0xfEE51d3eA7D4D57105F653403FF01A75bb1125B2,33,33,0,0,0,0,1.0
0xfFcBDde40a743e39a3b41e1aC18B48EFCDc8d8A4,63,61,2,0,0,0,0.9682539682539683
0xfdcF2Cc4239bba9a6A6C578361C0Bbc2Ee75d3Ca,1,0,1,0,0,0,0.0
0xfe3Bb256221B15Ce20f0E552E9F454e46021e1Ba,1,1,0,0,0,0,1.0
0xffA1c53b18d864A6340adA628BdFF6651fa4E097,1,1,0,0,0,0,1.0
